Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage,Features
P18503,Nike Footwea Model 8811,Footwear,Nike,104765,3.5,Nike footwear product with premium features.,Seller_99,Kolkata,Telangana,397,52,"Footwear,Nike,Nike footwear product with premium features."
P18504,Whirlpool Home Appliance Model 5748,Home Appliances,Whirlpool,102227,3.2,Whirlpool home appliances product with premium features.,Seller_485,Mumbai,West Bengal,371,47,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P18505,Bata Footwea Model 8944,Footwear,Bata,103931,3.4,Bata footwear product with premium features.,Seller_167,Chennai,Delhi,351,31,"Footwear,Bata,Bata footwear product with premium features."
P18506,Bata Footwea Model 334,Footwear,Bata,43617,4.4,Bata footwear product with premium features.,Seller_325,Mumbai,Delhi,304,54,"Footwear,Bata,Bata footwear product with premium features."
P18507,Whirlpool Home Appliance Model 8095,Home Appliances,Whirlpool,85881,4.3,Whirlpool home appliances product with premium features.,Seller_277,Kolkata,West Bengal,233,45,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P18508,Wrogn Clothin Model 521,Clothing,Wrogn,26268,3.9,Wrogn clothing product with premium features.,Seller_30,Bengaluru,Telangana,449,57,"Clothing,Wrogn,Wrogn clothing product with premium features."
P18509,HP Laptop Model 979,Laptops,HP,136179,3.1,HP laptops product with premium features.,Seller_300,Hyderabad,Gujarat,402,63,"Laptops,HP,HP laptops product with premium features."
P18510,Philips Home Appliance Model 3348,Home Appliances,Philips,42284,4.9,Philips home appliances product with premium features.,Seller_70,Bengaluru,Karnataka,129,54,"Home Appliances,Philips,Philips home appliances product with premium features."
P18511,Xiaomi Mobile Model 5193,Mobiles,Xiaomi,39158,3.2,Xiaomi mobiles product with premium features.,Seller_397,Mumbai,Maharashtra,474,34,"Mobiles,Xiaomi,Xiaomi mobiles product with premium features."
P18512,Realme Mobile Model 2908,Mobiles,Realme,104997,4.5,Realme mobiles product with premium features.,Seller_108,Ahmedabad,Telangana,86,44,"Mobiles,Realme,Realme mobiles product with premium features."
P18513,Bata Footwea Model 2849,Footwear,Bata,66607,4.4,Bata footwear product with premium features.,Seller_76,Delhi,Tamil Nadu,340,47,"Footwear,Bata,Bata footwear product with premium features."
P18514,JBL Electronic Model 1541,Electronics,JBL,97754,3.1,JBL electronics product with premium features.,Seller_186,Kolkata,Maharashtra,355,16,"Electronics,JBL,JBL electronics product with premium features."
P18515,Realme Mobile Model 7663,Mobiles,Realme,102355,4.1,Realme mobiles product with premium features.,Seller_196,Kolkata,Gujarat,157,40,"Mobiles,Realme,Realme mobiles product with premium features."
P18516,Boat Electronic Model 1916,Electronics,Boat,54363,4.0,Boat electronics product with premium features.,Seller_205,Kolkata,Karnataka,406,4,"Electronics,Boat,Boat electronics product with premium features."
P18517,JBL Electronic Model 9761,Electronics,JBL,54078,3.3,JBL electronics product with premium features.,Seller_317,Delhi,Telangana,82,37,"Electronics,JBL,JBL electronics product with premium features."
P18518,Nike Footwea Model 1165,Footwear,Nike,36489,4.9,Nike footwear product with premium features.,Seller_112,Hyderabad,Maharashtra,12,10,"Footwear,Nike,Nike footwear product with premium features."
P18519,Puma Clothin Model 3122,Clothing,Puma,145520,4.9,Puma clothing product with premium features.,Seller_71,Kolkata,Gujarat,379,53,"Clothing,Puma,Puma clothing product with premium features."
P18520,HP Laptop Model 8305,Laptops,HP,21427,3.6,HP laptops product with premium features.,Seller_141,Bengaluru,West Bengal,152,65,"Laptops,HP,HP laptops product with premium features."
P18521,Lenovo Laptop Model 6333,Laptops,Lenovo,66909,4.9,Lenovo laptops product with premium features.,Seller_291,Ahmedabad,Maharashtra,10,25,"Laptops,Lenovo,Lenovo laptops product with premium features."
P18522,JBL Electronic Model 4067,Electronics,JBL,6546,3.8,JBL electronics product with premium features.,Seller_410,Chennai,Delhi,373,18,"Electronics,JBL,JBL electronics product with premium features."
P18523,Acer Laptop Model 9677,Laptops,Acer,146481,3.7,Acer laptops product with premium features.,Seller_370,Mumbai,Gujarat,35,48,"Laptops,Acer,Acer laptops product with premium features."
P18524,Bata Footwea Model 9703,Footwear,Bata,36286,4.8,Bata footwear product with premium features.,Seller_63,Chennai,West Bengal,300,12,"Footwear,Bata,Bata footwear product with premium features."
P18525,Puma Clothin Model 3144,Clothing,Puma,104639,4.1,Puma clothing product with premium features.,Seller_323,Bengaluru,Karnataka,72,35,"Clothing,Puma,Puma clothing product with premium features."
P18526,Puma Clothin Model 549,Clothing,Puma,20199,4.3,Puma clothing product with premium features.,Seller_401,Chennai,Karnataka,152,30,"Clothing,Puma,Puma clothing product with premium features."
P18527,Dell Laptop Model 442,Laptops,Dell,43135,4.4,Dell laptops product with premium features.,Seller_155,Ahmedabad,Telangana,365,5,"Laptops,Dell,Dell laptops product with premium features."
P18528,Nike Footwea Model 157,Footwear,Nike,106794,4.0,Nike footwear product with premium features.,Seller_481,Pune,Delhi,319,43,"Footwear,Nike,Nike footwear product with premium features."
P18529,Sony Electronic Model 7411,Electronics,Sony,115665,4.1,Sony electronics product with premium features.,Seller_258,Bengaluru,Delhi,33,24,"Electronics,Sony,Sony electronics product with premium features."
P18530,Nike Footwea Model 7045,Footwear,Nike,762,3.5,Nike footwear product with premium features.,Seller_91,Mumbai,Tamil Nadu,264,39,"Footwear,Nike,Nike footwear product with premium features."
P18531,Nike Footwea Model 5388,Footwear,Nike,49101,4.2,Nike footwear product with premium features.,Seller_67,Delhi,Tamil Nadu,453,44,"Footwear,Nike,Nike footwear product with premium features."
P18532,Roadster Clothin Model 6103,Clothing,Roadster,128193,4.9,Roadster clothing product with premium features.,Seller_327,Bengaluru,West Bengal,169,53,"Clothing,Roadster,Roadster clothing product with premium features."
P18533,Sony Electronic Model 3446,Electronics,Sony,54831,4.3,Sony electronics product with premium features.,Seller_371,Hyderabad,Karnataka,100,48,"Electronics,Sony,Sony electronics product with premium features."
P18534,Adidas Footwea Model 8842,Footwear,Adidas,123193,3.4,Adidas footwear product with premium features.,Seller_428,Mumbai,Maharashtra,252,35,"Footwear,Adidas,Adidas footwear product with premium features."
P18535,Apple Mobile Model 8313,Mobiles,Apple,53628,3.1,Apple mobiles product with premium features.,Seller_345,Ahmedabad,Karnataka,273,31,"Mobiles,Apple,Apple mobiles product with premium features."
P18536,HP Laptop Model 8314,Laptops,HP,69027,3.6,HP laptops product with premium features.,Seller_423,Chennai,Telangana,148,54,"Laptops,HP,HP laptops product with premium features."
P18537,Realme Mobile Model 9653,Mobiles,Realme,5119,4.1,Realme mobiles product with premium features.,Seller_70,Delhi,Karnataka,401,27,"Mobiles,Realme,Realme mobiles product with premium features."
P18538,Philips Home Appliance Model 821,Home Appliances,Philips,103767,4.8,Philips home appliances product with premium features.,Seller_427,Bengaluru,West Bengal,16,27,"Home Appliances,Philips,Philips home appliances product with premium features."
P18539,LG Home Appliance Model 8465,Home Appliances,LG,83135,4.0,LG home appliances product with premium features.,Seller_356,Kolkata,Gujarat,246,4,"Home Appliances,LG,LG home appliances product with premium features."
P18540,Dell Laptop Model 7973,Laptops,Dell,14303,4.6,Dell laptops product with premium features.,Seller_100,Hyderabad,Gujarat,447,45,"Laptops,Dell,Dell laptops product with premium features."
P18541,Philips Home Appliance Model 4395,Home Appliances,Philips,50438,3.8,Philips home appliances product with premium features.,Seller_138,Kolkata,Maharashtra,237,70,"Home Appliances,Philips,Philips home appliances product with premium features."
P18542,Samsung Home Appliance Model 6198,Home Appliances,Samsung,69224,4.6,Samsung home appliances product with premium features.,Seller_161,Mumbai,West Bengal,66,5,"Home Appliances,Samsung,Samsung home appliances product with premium features."
P18543,Samsung Home Appliance Model 1689,Home Appliances,Samsung,55925,3.3,Samsung home appliances product with premium features.,Seller_63,Bengaluru,Telangana,203,0,"Home Appliances,Samsung,Samsung home appliances product with premium features."
P18544,Philips Home Appliance Model 954,Home Appliances,Philips,149548,4.0,Philips home appliances product with premium features.,Seller_394,Chennai,Maharashtra,59,55,"Home Appliances,Philips,Philips home appliances product with premium features."
P18545,Philips Home Appliance Model 4934,Home Appliances,Philips,63004,4.7,Philips home appliances product with premium features.,Seller_362,Pune,Tamil Nadu,415,2,"Home Appliances,Philips,Philips home appliances product with premium features."
P18546,Samsung Home Appliance Model 1518,Home Appliances,Samsung,6296,3.7,Samsung home appliances product with premium features.,Seller_472,Pune,Maharashtra,162,11,"Home Appliances,Samsung,Samsung home appliances product with premium features."
P18547,Boat Electronic Model 924,Electronics,Boat,103271,4.9,Boat electronics product with premium features.,Seller_410,Mumbai,Gujarat,400,1,"Electronics,Boat,Boat electronics product with premium features."
P18548,Apple Mobile Model 2053,Mobiles,Apple,127488,3.8,Apple mobiles product with premium features.,Seller_471,Pune,Karnataka,299,14,"Mobiles,Apple,Apple mobiles product with premium features."
P18549,Boat Electronic Model 3593,Electronics,Boat,36617,4.3,Boat electronics product with premium features.,Seller_162,Hyderabad,West Bengal,366,46,"Electronics,Boat,Boat electronics product with premium features."
P18550,Levis Clothin Model 4075,Clothing,Levis,84835,3.7,Levis clothing product with premium features.,Seller_233,Bengaluru,Maharashtra,80,17,"Clothing,Levis,Levis clothing product with premium features."
P18551,Boat Electronic Model 4566,Electronics,Boat,44233,5.0,Boat electronics product with premium features.,Seller_418,Delhi,Gujarat,183,10,"Electronics,Boat,Boat electronics product with premium features."
P18552,JBL Electronic Model 529,Electronics,JBL,140455,4.0,JBL electronics product with premium features.,Seller_499,Mumbai,Tamil Nadu,338,3,"Electronics,JBL,JBL electronics product with premium features."
P18553,Acer Laptop Model 8262,Laptops,Acer,143132,4.9,Acer laptops product with premium features.,Seller_240,Hyderabad,Gujarat,328,20,"Laptops,Acer,Acer laptops product with premium features."
P18554,Realme Mobile Model 2290,Mobiles,Realme,3399,4.9,Realme mobiles product with premium features.,Seller_237,Chennai,Telangana,156,62,"Mobiles,Realme,Realme mobiles product with premium features."
P18555,Puma Footwea Model 2525,Footwear,Puma,83163,3.7,Puma footwear product with premium features.,Seller_22,Ahmedabad,Maharashtra,479,51,"Footwear,Puma,Puma footwear product with premium features."
P18556,Puma Clothin Model 2139,Clothing,Puma,4154,3.7,Puma clothing product with premium features.,Seller_407,Kolkata,Telangana,25,46,"Clothing,Puma,Puma clothing product with premium features."
P18557,LG Home Appliance Model 9425,Home Appliances,LG,70075,3.2,LG home appliances product with premium features.,Seller_455,Chennai,Telangana,36,63,"Home Appliances,LG,LG home appliances product with premium features."
P18558,Samsung Mobile Model 9278,Mobiles,Samsung,103488,3.8,Samsung mobiles product with premium features.,Seller_4,Kolkata,Telangana,326,26,"Mobiles,Samsung,Samsung mobiles product with premium features."
P18559,Nike Footwea Model 1845,Footwear,Nike,68523,3.6,Nike footwear product with premium features.,Seller_337,Bengaluru,Karnataka,449,15,"Footwear,Nike,Nike footwear product with premium features."
P18560,Puma Footwea Model 3954,Footwear,Puma,44195,3.2,Puma footwear product with premium features.,Seller_42,Kolkata,Delhi,27,70,"Footwear,Puma,Puma footwear product with premium features."
P18561,Wrogn Clothin Model 2513,Clothing,Wrogn,48245,3.6,Wrogn clothing product with premium features.,Seller_126,Kolkata,Tamil Nadu,275,18,"Clothing,Wrogn,Wrogn clothing product with premium features."
P18562,Nike Footwea Model 5521,Footwear,Nike,40974,3.5,Nike footwear product with premium features.,Seller_479,Bengaluru,Karnataka,430,29,"Footwear,Nike,Nike footwear product with premium features."
P18563,Boat Electronic Model 1915,Electronics,Boat,42672,4.8,Boat electronics product with premium features.,Seller_461,Mumbai,Delhi,283,32,"Electronics,Boat,Boat electronics product with premium features."
P18564,Puma Clothin Model 8307,Clothing,Puma,24996,3.9,Puma clothing product with premium features.,Seller_95,Chennai,Tamil Nadu,67,6,"Clothing,Puma,Puma clothing product with premium features."
P18565,Sony Electronic Model 5402,Electronics,Sony,34008,4.7,Sony electronics product with premium features.,Seller_245,Hyderabad,Delhi,145,41,"Electronics,Sony,Sony electronics product with premium features."
P18566,Dell Laptop Model 7117,Laptops,Dell,40001,4.1,Dell laptops product with premium features.,Seller_5,Mumbai,Maharashtra,176,38,"Laptops,Dell,Dell laptops product with premium features."
P18567,Bata Footwea Model 8291,Footwear,Bata,80991,4.5,Bata footwear product with premium features.,Seller_114,Ahmedabad,Telangana,189,48,"Footwear,Bata,Bata footwear product with premium features."
P18568,Boat Electronic Model 5164,Electronics,Boat,44566,3.4,Boat electronics product with premium features.,Seller_29,Mumbai,Tamil Nadu,343,18,"Electronics,Boat,Boat electronics product with premium features."
P18569,Boat Electronic Model 974,Electronics,Boat,75683,3.9,Boat electronics product with premium features.,Seller_327,Delhi,Tamil Nadu,26,10,"Electronics,Boat,Boat electronics product with premium features."
P18570,Noise Electronic Model 801,Electronics,Noise,122975,3.4,Noise electronics product with premium features.,Seller_309,Ahmedabad,Karnataka,262,4,"Electronics,Noise,Noise electronics product with premium features."
P18571,Bata Footwea Model 2447,Footwear,Bata,8243,4.2,Bata footwear product with premium features.,Seller_288,Delhi,West Bengal,133,3,"Footwear,Bata,Bata footwear product with premium features."
P18572,HP Laptop Model 7583,Laptops,HP,62483,3.5,HP laptops product with premium features.,Seller_260,Ahmedabad,Delhi,35,52,"Laptops,HP,HP laptops product with premium features."
P18573,Bata Footwea Model 7119,Footwear,Bata,42469,3.2,Bata footwear product with premium features.,Seller_404,Pune,West Bengal,186,67,"Footwear,Bata,Bata footwear product with premium features."
